5062	13084	0.11	0
5063	6933	0.11	0
5063	8397	0.56	0
5064	5617	0.73	0
5064	5764	0.12	0
5064	6051	0.4	0
5064	6459	0.45	0
5064	7286	0.45	0
5064	8737	0.47	0
5064	10002	0.45	0
5064	11042	0.4	0
5064	11361	0.45	0
5065	6182	0.51	1
5065	6620	0.74	1
5065	6901	0.22	1
5065	6902	0.27	1
5065	7126	0.49	1
5065	7690	0.27	1
5065	8572	0.25	1
5065	9069	0.22	1
5065	9173	0.27	1
5065	9965	0.27	1
5065	10009	0.48	1
5065	10932	0.46	2
5065	11251	0.2	1
5065	11253	0.12	2
5065	11254	0.12	1
5065	11671	0.46	1
5065	11683	0.28	1
5065	12460	0.56	1
5065	13084	0.33	1
5065	13187	0.24	1
5066	5484	0.22	0
5066	5734	0.23	0
5066	9183	0.53	0
5066	9472	0.24	0
5066	11512	0.21	1
5067	5342	0.16	1
5067	7484	0.49	1
5067	7947	0.14	1
5067	9379	0.46	2
5067	9471	0.72	1
5067	9722	0.15	1
5067	10341	0.48	1
5067	12372	0.14	1
5067	13125	0.68	1
5068	5422	0.38	0
5068	5634	0.4	0
5068	7484	0.44	0
5068	10112	0.77	0
5068	11671	0.44	0
5069	5070	0.58	0
5069	5491	0.16	0
5069	6039	0.59	0
5069	6462	0.12	0
5069	6854	0.18	0
5069	9828	0.14	0
5069	10240	0.55	0
5069	10241	0.32	0
5069	10251	0.38	0
5069	11774	0.22	0
5069	11810	0.15	0
5069	11905	0.2	0
5069	11954	0.55	0
5069	12478	0.24	0
5070	5491	0.13	0
5070	6459	0.29	0
5070	6490	0.3	0
5070	7326	0.44	0
5070	9254	0.13	0
5070	11810	0.13	0
5070	11905	0.14	0
5070	11954	0.12	0
5070	12245	0.41	0
5072	5397	0.48	0
5072	9440	0.48	1
5072	12226	0.48	0
5072	13084	0.48	0
5073	12871	0.13	0
5074	6289	0.83	0
5074	6459	0.11	0
5074	6480	0.27	0
5074	6527	0.36	0
5074	7965	0.31	0
5074	10845	0.26	0
5074	11144	0.53	0
5074	12215	0.15	0
5074	12531	0.22	0
5074	12887	0.29	0
5075	5719	0.14	1
5075	5720	0.12	1
5075	5721	0.18	1
5075	10811	0.11	2
5075	10812	0.26	1
5076	6656	0.25	0
5076	6657	0.26	0
5076	6861	0.17	0
5076	6863	0.38	0
5076	11118	0.56	0
5076	11568	0.46	0
5076	12141	0.45	0
5076	13040	0.78	0
5077	5976	0.84	1
5077	12117	0.83	0
5077	12492	0.23	0
5077	12946	0.44	0
5078	5081	0.81	1
5078	5276	0.52	0
5078	5472	0.21	0
5078	7533	0.48	0
5078	8900	0.22	0
5078	9069	0.62	0
5078	9965	0.22	0
5078	10143	0.57	0
5078	10752	0.37	0
5078	12145	0.24	0
5078	12672	0.26	0
5078	13308	0.44	0
5079	5192	0.5	0
5079	7375	0.5	0
5079	7931	0.34	0
5079	10919	0.5	0
5079	11099	0.16	0
5079	11254	0.12	0
5079	11256	0.2	0
5079	13308	0.5	0
5080	6656	0.28	0
5080	6657	0.21	0
5080	7374	0.2	0
5080	7375	0.29	0
5080	12125	0.49	0
5081	5549	0.5	1
5081	9069	0.14	1
5081	11758	0.34	2
5081	12226	0.51	1
5081	12792	0.27	1
5081	12794	0.24	1
5081	13308	0.2	1
5082	12119	0.49	0
5082	12689	0.24	0
5082	12690	0.25	0
5083	5872	0.15	0
5083	6015	0.35	0
5083	7425	0.21	0
5083	7966	0.43	0
5083	10055	0.43	0
5083	10741	0.43	0
5083	10912	0.19	0
5083	11953	0.17	0
5084	5872	0.45	0
