1	1715	0.78	0
1	2977	0.72	0
1	6152	0.73	0
1	7040	0.54	0
1	12160	0.52	0
1	12316	0.53	0
2	6344	0.46	1
2	7415	0.46	0
3	106	0.37	2
3	9189	0.43	2
8	106	0.58	1
8	12118	0.58	0
8	12119	0.35	0
9	6940	0.12	1
9	8485	0.42	1
9	13308	0.62	1
10	11	0.52	1
10	12	0.91	0
10	13	0.96	0
10	14	0.83	0
10	86	0.96	0
10	117	0.22	0
10	138	0.29	1
10	139	0.22	0
10	175	0.27	0
10	176	0.58	0
10	208	0.94	0
10	451	0.5	0
10	473	0.24	0
10	474	0.18	0
10	475	0.15	0
10	504	0.16	0
10	505	0.18	0
10	596	0.9	0
10	648	0.51	1
10	650	0.39	0
10	665	0.16	0
10	666	0.21	0
10	772	0.43	1
10	810	0.52	0
10	874	0.56	0
10	950	0.34	0
10	1067	0.84	0
10	1099	0.5	0
10	1190	0.52	0
10	1252	0.57	0
10	1508	0.96	0
10	1563	0.5	0
10	1605	0.53	0
10	1727	0.7	0
10	1751	0.49	0
10	1782	0.26	0
10	1827	0.12	0
10	1867	0.39	0
10	1880	0.15	0
10	1883	0.16	0
10	1939	0.23	0
10	1962	0.51	0
10	2086	0.85	0
10	2088	0.79	0
10	2120	0.73	0
10	2171	0.35	1
10	2178	0.5	0
10	2251	0.51	0
10	2265	0.44	0
10	2279	0.94	0
10	2307	0.54	0
10	2430	0.12	0
10	2432	0.34	0
10	2478	0.41	0
10	2572	0.37	0
10	2641	0.24	0
10	2665	0.44	0
10	2816	0.49	0
10	2849	0.12	0
10	2863	0.44	0
10	2896	0.67	0
10	3072	0.72	0
10	3299	0.48	0
10	3469	0.21	0
10	3470	0.22	0
10	3504	0.71	0
10	3508	0.21	0
10	3511	0.25	0
10	3562	0.55	0
10	3570	0.46	0
10	3652	0.26	0
10	3653	0.4	0
10	3790	0.4	0
10	3852	0.51	0
10	3868	0.16	0
10	3912	0.13	0
10	4019	0.27	0
10	4158	0.94	0
10	4179	0.55	0
10	4248	0.2	0
10	4329	0.28	0
10	4396	0.14	0
10	4408	0.18	1
10	4413	0.51	0
10	4415	0.8	0
10	4520	0.53	0
10	4534	0.21	0
10	4612	0.39	0
10	4613	0.51	0
10	4692	0.21	0
10	4718	0.32	0
10	4755	0.13	0
10	4756	0.23	0
10	4894	0.22	0
10	4895	0.37	0
10	5054	0.39	0
10	5056	0.53	0
10	5242	0.25	0
10	5397	0.61	0
10	5605	0.21	0
10	5897	0.96	0
10	5949	0.48	0
10	5967	0.54	0
10	5968	0.39	0
10	6068	0.11	0
10	6081	0.13	0
10	6124	0.49	0
10	6126	0.26	0
10	6192	0.55	0
10	6249	0.27	0
10	6254	0.58	0
10	6263	0.24	0
10	6273	0.11	0
10	6275	0.53	0
10	6279	0.38	0
10	6280	0.43	0
10	6310	0.69	0
10	6527	0.14	0
10	6538	0.17	0
10	6539	0.74	0
10	6540	0.22	0
10	6686	0.16	0
10	6720	0.45	0
10	6800	0.22	0
10	6867	0.2	0
10	6868	0.15	0
10	6913	0.35	1
10	6923	0.38	0
10	6924	0.38	0
10	6925	0.35	0
10	7006	0.47	0
10	7034	0.21	0
10	7062	0.21	0
10	7063	0.27	0
10	7067	0.29	0
10	7087	0.28	0
10	7175	0.98	0
10	7273	0.41	0
10	7282	0.39	0
10	7399	0.34	0
10	7703	0.55	0
10	8012	0.51	0
10	8014	0.38	0
10	8105	0.17	0
10	8130	0.22	0
10	8329	0.76	0
10	8359	0.56	0
10	8392	0.37	0
10	8393	0.82	0
10	8546	0.35	0
10	8547	0.19	0
10	8581	0.72	0
10	8707	0.19	0
10	8712	0.36	0
10	8729	1	0
10	8920	0.53	0
10	9171	0.37	0
10	9179	0.33	0
10	9234	0.26	0
10	9241	0.43	0
10	9271	0.76	0
10	9322	0.23	0
10	9336	0.5	0
10	9406	0.22	0
10	9432	0.43	0
10	9719	0.38	0
10	9725	0.53	0
10	9785	0.55	0
10	9859	0.32	0
10	9929	0.12	0
10	9939	0.34	0
10	9981	0.17	0
10	10012	0.53	0
10	10073	0.43	0
10	10102	0.17	0
10	10132	0.49	1
10	10142	0.31	0
10	10301	0.61	1
10	10333	0.59	0
10	10357	0.11	0
10	10410	0.54	0
10	10556	0.36	0
10	10606	0.8	0
10	10679	0.54	0
10	10702	0.52	0
10	10729	0.65	0
10	10733	0.61	0
10	10734	0.24	0
10	10735	0.18	0
10	10754	0.22	0
10	11085	0.25	0
10	11145	0.39	0
10	11182	0.52	1
10	11226	0.51	0
10	11297	0.11	0
10	11325	0.39	0
10	11326	0.66	0
10	11354	0.35	0
10	11386	0.33	0
10	11398	0.51	0
10	11419	0.21	1
10	11589	0.6	0
10	11612	0.35	0
10	11613	0.16	0
10	11667	0.22	0
10	11670	0.83	0
10	11677	0.27	0
10	11681	1	0
10	11712	0.28	0
10	11725	0.16	0
10	11844	0.14	0
10	11854	0.5	0
10	11898	0.43	0
10	11899	0.59	1
10	12106	0.62	0
10	12117	0.43	0
10	12172	0.51	0
10	12226	0.57	0
10	12252	0.44	0
10	12309	0.35	0
10	12357	0.67	0
10	12358	0.23	0
10	12372	0.44	0
10	12529	0.18	0
10	12530	0.14	0
10	12549	0.51	0
10	12679	0.58	0
10	12819	0.16	0
10	12848	0.51	1
10	12862	0.3	1
10	12905	0.18	0
10	12914	0.76	0
10	12919	0.11	0
10	13025	0.35	0
10	13084	0.33	0
10	13140	0.21	0
10	13141	0.15	0
10	13172	0.2	1
10	13202	0.52	0
10	13255	0.31	0
10	13256	0.61	0
10	13257	0.3	0
10	13267	0.71	0
10	13271	0.12	0
10	13279	0.57	0
11	13	0.36	1
11	14	0.16	1
11	3115	0.56	1
11	3191	0.21	1
11	4045	0.25	1
11	4046	0.15	1
11	5872	0.18	1
11	6076	0.13	1
11	10318	0.49	1
11	11052	0.56	1
11	11414	0.25	1
11	11415	0.13	1
11	11487	0.36	1
12	13	0.77	0
12	14	0.35	0
12	335	0.4	0
12	775	0.33	0
12	874	0.43	0
12	1099	0.14	0
12	1508	0.52	0
12	1962	0.37	0
12	2086	0.46	0
12	2088	0.18	0
12	2178	0.45	0
12	2570	0.48	0
12	2625	0.46	0
12	2628	0.14	0
12	3216	0.48	0
12	3259	0.38	0
12	3305	0.25	0
12	3504	0.94	0
12	3505	0.41	0
12	3801	0.43	0
12	4158	0.46	0
12	4612	0.12	0
12	4613	0.24	0
12	4705	0.18	0
12	4894	0.13	0
12	4895	0.3	0
12	5479	0.52	0
12	5908	0.52	0
12	6434	0.43	0
12	6720	0.27	0
12	7175	0.11	0
12	7245	0.27	0
12	7424	0.26	1
12	8581	0.43	0
12	9179	0.46	0
12	9241	0.47	0
12	9981	0.41	0
12	10012	0.42	0
12	10796	0.38	0
12	10918	0.46	0
12	10919	0.62	0
12	11484	0.51	0
12	11612	0.34	0
12	11613	0.16	0
12	11670	0.23	0
12	11681	0.85	0
12	11754	0.38	0
12	12051	0.2	0
12	12052	0.2	0
12	12117	0.7	0
12	12307	0.45	0
12	12827	0.4	0
12	13132	0.48	0
12	13279	0.46	0
13	208	0.43	0
13	458	0.41	0
13	596	0.34	0
13	772	0.26	1
13	802	0.13	0
13	950	0.31	0
13	1099	0.84	0
13	1341	0.11	0
13	1508	0.35	0
13	1544	0.12	0
13	1827	0.32	0
13	2176	0.38	0
13	2178	0.12	0
13	2279	0.58	0
13	2384	0.23	0
13	2516	0.12	0
13	2562	0.14	1
13	2628	0.2	0
13	2756	0.11	0
13	2863	0.31	0
13	2889	0.37	0
13	2963	0.28	0
13	3305	0.29	0
13	3570	0.57	0
13	3959	0.16	0
13	4019	0.21	0
13	4158	0.93	0
13	4243	0.12	0
13	4244	0.52	0
13	4245	0.25	0
13	4400	0.19	0
13	4500	0.11	0
13	4563	0.42	0
13	4692	0.52	0
13	5342	0.27	0
13	5397	0.19	0
13	5716	0.31	0
13	5897	0.65	0
13	6238	0.11	0
13	6310	0.37	0
13	7095	0.13	0
13	7153	0.13	0
13	7175	0.65	0
13	7513	0.2	0
13	8329	0.11	0
13	8546	0.58	0
13	8580	0.45	0
13	8581	0.32	0
13	8729	0.56	0
13	9336	0.33	0
13	9921	0.13	0
13	9981	0.23	0
13	10259	0.16	0
13	10301	0.35	1
13	11226	0.43	0
13	11459	0.37	0
13	11612	0.13	0
13	11681	0.61	0
13	11712	0.31	0
13	12117	0.15	0
13	12784	0.13	0
13	12785	0.15	0
13	12786	0.12	0
13	12819	0.32	0
13	12827	0.68	0
13	12862	0.13	1
13	12917	0.24	0
13	13129	0.25	1
13	13202	0.18	0
13	13232	0.33	0
14	142	0.52	0
14	208	0.16	0
14	535	0.53	0
14	772	0.18	1
14	802	0.11	0
14	950	0.14	0
14	1067	0.15	0
14	1827	0.22	0
14	2178	0.15	0
14	2279	0.18	0
14	2384	0.26	0
14	2562	0.12	1
14	2826	0.14	0
14	2863	0.21	0
14	2963	0.17	0
14	3157	0.52	0
14	3305	0.15	0
14	3453	0.29	0
14	3454	0.14	0
14	3570	0.31	0
14	3670	0.59	0
14	4019	0.18	0
14	4158	0.24	0
14	4244	0.17	0
14	4292	0.12	0
14	4972	0.13	0
14	5342	0.29	0
14	5397	0.17	0
14	5716	0.16	0
14	5897	0.22	0
14	6310	0.3	0
14	7095	0.11	0
14	7096	0.28	0
14	7152	0.26	0
14	7175	0.73	0
14	8546	0.34	0
14	8580	0.25	0
14	8581	0.18	0
14	8729	0.5	0
14	9241	0.51	0
14	9295	0.18	1
14	9336	0.16	0
14	9981	0.17	0
14	10029	0.54	0
14	10301	0.27	1
14	11226	0.22	0
14	11681	0.5	0
14	11712	0.18	0
14	12117	0.11	0
14	12726	0.11	0
14	12784	0.15	0
14	12785	0.15	0
14	12786	0.13	0
14	12819	0.34	0
14	12862	0.11	1
14	12917	0.22	0
14	12918	0.15	0
14	13232	0.2	0
15	634	0.25	0
15	1424	0.27	0
15	1605	0.32	0
