10011670	10011681	25	19	November	1600	27	March	1625	Oxford Dictionary of National Biography	100
10011670	10007966	46	1	May	1625	30	January	1649	Oxford Dictionary of National Biography	100
10011670	10013271	25	19	November	1600	2	March	1619	Oxford Dictionary of National Biography	100
10011670	10011671	29	29	May	1630	30	January	1649	Oxford Dictionary of National Biography	100
10011670	10011683	29	14	October	1633	30	January	1649	Oxford Dictionary of National Biography	100
10011670	10011673	30	19	November	1600	30	January	1649	Oxford Dictionary of National Biography	100
