10000549	NA	1137		Thomas	Baker			Thomas Baker	Thomas Baker									Baker, Thomas	IN	1680	1681	BF	1790	NA	b. 1680/81	playwright and journalist	628	1701	1764	NA	NA	NA
10000550	NA	1143		William	Baker			William Baker	William Baker									Baker, William	IN	1668	1668	IN	1732	1732	1668-1732	bishop of Norwich	417	1668	1727	NA	NA	NA
10000551	NA	1150		Walter	Balcanquhall			Walter Balcanquhall	Walter Balcanquhall									Balcanquhall, Walter	IN	1548	1549	IN	1616	1616	1548/9-1616	Church of Scotland minister	1004	1566	1596	NA	NA	NA
10000552	NA	1151		Walter	Balcanquhall			Walter Balcanquhall	Walter Balcanquhall									Balcanquhall, Walter	IN	1586	1586	IN	1645	1645	c.1586-1645	dean of Rochester	823	1609	1633	NA	NA	NA
10000553	NA	1152	Sir	John	Balchen			John Balchen	John Balchen									Balchen, Sir John	IN	1670	1670	IN	1744	1744	1670-1744	naval officer	1998	1670	1744	NA	NA	NA
10000554	NA	1156	Sir	Robert	Baldock			Robert Baldock	Robert Baldock									Baldock, Sir Robert	IN	1624	1625	IN	1691	1691	1624/5-1691	judge	796	1599	1688	NA	NA	NA
10000555	NA	45479		Abigail	Baldwin			Abigail Baldwin	Abigail Baldwin									Abigail Baldwin	IN	1658	1658	IN	1713	1713	bap. 1658, d. 1713		49	1658	1713	NA	NA	NA
10000556	NA	70096		John	Baldwin			John Baldwin	John Baldwin									Baldwin, John	AF	1505	NA	IN	1615	1615	d. 1615	music copyist and composer	665	1575	1615	NA	NA	NA
10000557	NA	1167		Richard	Baldwin			Richard Baldwin	Richard Baldwin									Baldwin, Richard	IN	1666	1666	IN	1758	1758	c.1666-1758	college head	923	1672	1892	NA	NA	NA
10000558	NA	67000		Thomas	Baldwin			Thomas Baldwin	Thomas Baldwin									Baldwin, Thomas	AF	1583	NA	IN	1693	1693	d. 1693	clergyman and ejected minister	652	1645	1693	NA	NA	NA
10000559	NA	1170	Sir	Timothy	Baldwin			Timothy Baldwin	Timothy Baldwin									Baldwin, Sir Timothy	IN	1619	1619	IN	1696	1696	bap. 1619, d. 1696	lawyer	522	1619	1696	NA	NA	NA
10000560	NA	1171		William	Baldwin			William Baldwin	William Baldwin									Baldwin, William	AF	1453	NA	BF/IN	1563	1563	d. in or before 1563	author and printer	933	1533	1620	NA	NA	NA
10000561	NA	1172		William	Baldwin			William Baldwin, William Bawden	William Baldwin	William Bawden								Baldwin [Bawden], William	IN	1562	1562	IN	1632	1632	1562-1632	Jesuit	702	1562	1610	NA	NA	NA
10000562	NA	1175		John	Bale			John Bale	John Bale									Bale, John	IN	1495	1495	IN	1563	1563	1495-1563	bishop of Ossory, evangelical polemicist, and historian	3709	1514	1849	NA	NA	NA
10000563	NA	1179		Peter	Bales			Peter Bales	Peter Bales									Bales, Peter	IN	1547	1547	CA	1610	1610	bap. 1547, d. 1610?	writing-master and calligrapher	1229	1547	1778	NA	NA	NA
10000564	NA	1182	Sir	Andrew	Balfour			Andrew Balfour	Andrew Balfour									Balfour, Sir Andrew	IN	1630	1630	IN	1694	1694	1630-1694	botanist and antiquary	823	1630	1803	NA	NA	NA
10000565	NA	1188	Sir	James	Balfour	of Pittendreich		James Balfour of Pittendreich	James Balfour of Pittendreich									Balfour, Sir James, of Pittendreich	IN	1525	1525	IN	1583	1583	c.1525-1583	politician and legal writer	1553	1539	1715	NA	NA	NA
10000566	NA	1189	Sir	James	Balfour	of Denmiln and Kinnaird		James Balfour of Denmiln and Kinnaird	James Balfour of Denmiln and Kinnaird									Balfour, Sir James, of Denmiln and Kinnaird	IN	1600	1600	IN	1657	1657	1600-1657	antiquary and herald	988	1610	1699	NA	NA	NA
10000567	NA	1195		Robert	Balfour			Robert Balfour, Robert Arnot	Robert Balfour	Robert Arnot								Balfour [Arnot], Robert	AF	1553	NA	IN	1663	1663	d. 1663	politician	1029	1606	1663	NA	NA	NA
10000568	NA	1194		Robert	Balfour			Robert Balfour	Robert Balfour									Balfour, Robert	CA	1555	1555	AF/IN	1621	1621	b. c.1555, d. in or after 1621	philosopher and classical scholar	427	1555	1820	NA	NA	NA
10000569	NA	1196		Robert	Balfour			Robert Balfour	Robert Balfour									Balfour, Robert	AF	1647	NA	IN	1757	1757	d. 1757	murderer and Jacobite sympathizer	328	1707	1757	NA	NA	NA
10000570	NA	1198	Sir	William	Balfour			William Balfour	William Balfour									Balfour, Sir William	AF	1550	NA	IN	1660	1660	d. 1660	parliamentarian army officer	1740	1580	1661	NA	NA	NA
10000571	NA	1201		John	Balguy			John Balguy	John Balguy									Balguy, John	IN	1686	1686	IN	1748	1748	1686-1748	Church of England clergyman and moral philosopher	957	1682	1790	NA	NA	NA
10000572	NA	1215		John	Ball			John Ball	John Ball									Ball, John	IN	1585	1585	IN	1640	1640	1585-1640	Church of England clergyman and religious writer	1073	1585	1657	NA	NA	NA
10000573	NA	1216		John	Ball			John Ball	John Ball									Ball, John	IN	1654	1654	IN	1745	1745	1654-1745	Presbyterian minister	362	1654	1737	NA	NA	NA
10000574	NA	1219		Nathanael	Ball			Nathanael Ball	Nathanael Ball									Ball, Nathanael	IN	1623	1623	IN	1681	1681	c.1623-1681	clergyman and ejected minister	904	1644	1681	NA	NA	NA
10000575	NA	58098	Sir	Peter	Ball			Peter Ball	Peter Ball									Ball, Sir Peter	IN	1598	1598	IN	1680	1680	bap. 1598, d. 1680	lawyer and antiquary	640	1573	1680	NA	NA	NA
10000576	NA	1221		Peter	Ball			Peter Ball	Peter Ball									Ball, Peter	IN	1638	1638	IN	1675	1675	c.1638-1675	physician	218	1598	1680	NA	NA	NA
10000577	NA	1223		Thomas	Ball			Thomas Ball	Thomas Ball									Ball, Thomas	IN	1590	1590	IN	1659	1659	1590-1659	hagiographer and Church of England clergyman	706	1613	1660	NA	NA	NA
10000578	NA	1224		William	Ball			William Ball	William Ball									Ball, William	IN	1631	1631	IN	1690	1690	c.1631-1690	astronomer	1152	1598	1680	NA	NA	NA
10000579	NA	1240		William	Ballantine			William Ballantine, William Bannatyne	William Ballantine	William Bannatyne								Ballantine [Bannatyne], William	IN	1617	1618	IN	1661	1661	1617/18-1661	Roman Catholic priest	512	1574	1715	NA	NA	NA
10000580	NA	1236		John	Ballard			John Ballard	John Ballard									Ballard, John	AF	1476	NA	IN	1586	1586	d. 1586	Roman Catholic priest	758	1569	1586	NA	NA	NA
10000581	NA	1245		James	Balmford			James Balmford	James Balmford									Balmford, James	CA	1556	1556	AF	1623	1623	b. c.1556, d. after 1623	Church of England clergyman	527	1556	1623	NA	NA	NA
10000582	NA	1248		Henry	Balnaves			Henry Balnaves	Henry Balnaves									Balnaves, Henry	AF	1460	NA	IN	1570	1570	d. 1570	diplomat and religious reformer	1047	1527	1584	NA	NA	NA
10000583	NA	61065		Robert	Balthrop			Robert Balthrop	Robert Balthrop									Balthrop, Robert	IN	1522	1522	IN	1591	1591	1522-1591	surgeon	578	1537	1591	NA	NA	NA
10000584	NA	1253		Thomas	Baltzar			Thomas Baltzar	Thomas Baltzar									Baltzar, Thomas	IN	1630	1630	IN	1663	1663	c.1630-1663	violinist	922	1630	1684	NA	NA	NA
10000585	NA	1255		Thomas	Bambridge			Thomas Bambridge	Thomas Bambridge									Bambridge, Thomas	AF	1631	NA	IN	1741	1741	d. 1741	prison warden	710	1722	1741	NA	NA	NA
10000586	NA	1246		Samuel	Bamford			Samuel Bamford, Samuel Balmford	Samuel Bamford	Samuel Balmford								Bamford [Balmford], Samuel	AF	1547	NA	IN	1657	1657	d. 1657	Church of England clergyman	820	1556	1657	NA	NA	NA
10000587	NA	1258		Francis	Bampfield			Francis Bampfield	Francis Bampfield									Bampfield, Francis	IN	1614	1614	IN	1684	1684	1614-1684	Seventh Day Baptist minister	2134	1631	1694	NA	NA	NA
10000588	NA	NA	Sir	John	Bampfield	of Poltimore		John Bampfield	John Bampfield									NA	CA	1590	NA	CA	1650	NA	NA	NA	NA	NA	NA	1621	1658	5
10000589	NA	1259		Joseph	Bampfield			Joseph Bampfield	Joseph Bampfield									Bampfield, Joseph	IN	1622	1622	IN	1685	1685	1622-1685	army officer and spy	1522	1639	1672	NA	NA	NA
10000590	NA	1260		Thomas	Bampfield			Thomas Bampfield	Thomas Bampfield									Bampfield, Thomas	IN	1622	1623	IN	1693	1693	1622/3-1693	speaker of the House of Commons	767	1640	1660	NA	NA	NA
10000591	NA	1257	Sir	Coplestone	Bampfylde			Sir Coplestone Bampfylde, Sir Coplestone Bampfield	Sir Coplestone Bampfylde	Sir Coplestone Bampfield								Bampfylde [Bampfield], Sir Coplestone	IN	1637	1638	IN	1692	1692	1637/8-1692	politician	693	1654	1692	NA	NA	NA
10000592	NA	95053		Francis	Bancroft			Francis Bancroft	Francis Bancroft									Bancroft, Francis	IN	1667	1667	IN	1728	1728	1667-1728	financial agent and benefactor	938	1614	1892	NA	NA	NA
10000593	NA	1269		George	Bancroft			George Bancroft	George Bancroft									Bancroft, George	AF	1463	NA	CA	1573	1573	d. 1573?	religious writer and Church of England clergyman	479	1544	1573	NA	NA	NA
10000594	NA	1270		John	Bancroft			John Bancroft	John Bancroft									Bancroft, John	IN	1574	1574	IN	1641	1641	1574-1641	bishop of Oxford	1111	1544	1640	NA	NA	NA
10000595	NA	1271		John	Bancroft			John Bancroft	John Bancroft									Bancroft, John	IN	1655	1655	IN	1696	1696	1655-1696	playwright and surgeon	459	1614	1731	NA	NA	NA
10000596	NA	1272		Richard	Bancroft			Richard Bancroft	Richard Bancroft									Bancroft, Richard	IN	1544	1544	IN	1610	1610	bap. 1544, d. 1610	archbishop of Canterbury	7693	1534	1822	NA	NA	NA
10000597	NA	1273		Thomas	Bancroft			Thomas Bancroft	Thomas Bancroft									Bancroft, Thomas	IN	1613	1613	IN	1658	1658	fl. 1613-1658	poet	540	1613	1658	NA	NA	NA
10000598	NA	1276		David	Bandinel			David Bandinel	David Bandinel									Bandinel, David	AF	1535	NA	IN	1645	1645	d. 1645	dean of Jersey	794	1601	1645	NA	NA	NA
10000599	NA	1280		John	Banister			John Banister, John Banester	John Banister	John Banester								Banister [Banester], John	IN	1532	1533	CA	1599	1599	1532/3-1599?	surgeon	802	1553	1593	NA	NA	NA
10000600	NA	1281		John	Banister			John Banister	John Banister									Banister, John	IN	1624	1625	IN	1679	1679	1624/5-1679	violinist and composer	1580	1656	1679	NA	NA	NA
10000601	NA	1282		John	Banister			John Banister	John Banister									Banister, John	IN	1650	1650	IN	1692	1692	1650-1692	naturalist	646	1667	1735	NA	NA	NA
10000602	NA	1283		Richard	Banister			Richard Banister	Richard Banister									Banister, Richard	IN	1570	1570	IN	1626	1626	c.1570-1626	oculist	778	1585	1622	NA	NA	NA
10000603	NA	47037		Thomas	Banister			Thomas Banister	Thomas Banister									Banister, Thomas	AF	1461	NA	IN	1571	1571	d. 1571	merchant	768	1549	1571	NA	NA	NA
10000604	NA	1288	Sir	John	Bankes			John Bankes	John Bankes									Bankes, Sir John	IN	1589	1589	IN	1644	1644	1589-1644	judge	1953	1605	1661	NA	NA	NA
10000605	NA	1289		Mary	Bankes			Mary Bankes, Mary Hawtrey	Mary Bankes	Mary Hawtrey								Bankes [Hawtrey], Mary	AF	1551	NA	IN	1661	1661	d. 1661	royalist landholder	1295	1618	1661	NA	NA	NA
10000606	NA	38265	Sir	John	Banks			John Banks	John Banks									Banks, Sir John	IN	1627	1627	IN	1699	1699	bap. 1627, d. 1699	merchant and financier	827	1627	1714	NA	NA	NA
10000607	NA	1297		John	Banks			John Banks	John Banks									Banks, John	IN	1652	1653	IN	1706	1706	1652/3-1706	playwright	634	1553	1706	NA	NA	NA
10000608	NA	1292		William	Banks			William Banks, Richard Banks	William Banks	Richard Banks								Banks, William [Richard]	IN	1591	1591	IN	1637	1637	fl. 1591-1637	showman	965	1591	1662	NA	NA	NA
10000609	NA	1309		George	Bannatyne			George Bannatyne	George Bannatyne									Bannatyne, George	IN	1545	1545	IN	1607	1608	1545-1607/8	compiler of the Bannatyne manuscript	897	1545	1603	NA	NA	NA
10000610	NA	1310		Richard	Bannatyne			Richard Bannatyne	Richard Bannatyne									Bannatyne, Richard	AF	1495	NA	IN	1605	1605	d. 1605	secretary to John Knox	649	1570	1605	NA	NA	NA
10000611	NA	1319		Charles	Bansley			Charles Bansley	Charles Bansley									Bansley, Charles	CA	1550	1550	CA	1550	1550	fl. c.1550	poet	196	1550	1550	NA	NA	NA
10000612	NA	75282		John	Baptist Closterman			John Baptist Closterman	John Baptist Closterman									John Baptist Closterman	CA	1656	1656	AF/IN	1713	1713	b. 1656?, d. in or after 1713	painter	11	1656	1713	NA	NA	NA
10000613	NA	1328		Edward	Barber			Edward Barber	Edward Barber									Barber, Edward	AF	1553	NA	IN	1663	1663	d. 1663	General Baptist preacher	848	1611	1682	NA	NA	NA
10000614	NA	1329		John	Barber			John Barber	John Barber									Barber, John	IN	1500	1500	IN	1549	1549	c.1500-1549	clergyman and civil lawyer	565	1524	1547	NA	NA	NA
10000615	NA	37148		John	Barber			John Barber	John Barber									Barber, John	IN	1675	1675	IN	1741	1741	bap. 1675, d. 1741	printer and local politician	660	1675	1758	NA	NA	NA
10000616	NA	1332		Mary	Barber			Mary Barber	Mary Barber									Barber, Mary	IN	1685	1685	IN	1755	1755	c.1685-1755	poet	894	1705	1777	NA	NA	NA
10000617	NA	1323		Thomas	Barber			Thomas Barber, Thomas Barbar	Thomas Barber	Thomas Barbar								Barber [Barbar], Thomas	CA	1545	1545	AF	1603	1603	b. c.1545, d. after 1603	Church of England clergyman	732	1545	1603	NA	NA	NA
10000618	NA	1334		Nicholas	Barbon			Nicholas Barbon	Nicholas Barbon									Barbon, Nicholas	IN	1637	1638	IN	1698	1699	1637/1640-1698/9	builder and economist	1281	1580	1696	NA	NA	NA
10000619	NA	1335		Praisegod	Barbon			Praisegod Barbon, Praisegod Barebone	Praisegod Barbon	Praisegod Barebone								Barbon [Barebone], Praisegod	CA	1598	1598	IN	1679	1680	c.1598-1679/80	lay preacher and politician	1865	1616	1669	NA	NA	NA
10000620	NA	1337		Alexander	Barclay			Alexander Barclay	Alexander Barclay									Barclay, Alexander	IN	1484	1484	IN	1552	1552	c.1484-1552	poet and clergyman	3164	1503	1570	NA	NA	NA
10000621	NA	1339		David	Barclay	of Ury		David Barclay of Ury	David Barclay of Ury									David Barclay of Ury	IN	1610	1610	IN	1686	1686	1610-1686	soldier and politician	307	1610	1665	NA	NA	NA
10000622	NA	37149		David	Barclay			David Barclay	David Barclay									Barclay, David	IN	1682	1682	IN	1769	1769	1682-1769	merchant	778	1671	1797	NA	NA	NA
10000623	NA	1340	Sir	George	Barclay			George Barclay	George Barclay									Barclay, Sir George	IN	1636	1636	IN	1710	1710	c.1636-1710	army officer and Jacobite conspirator	2093	1681	1762	NA	NA	NA
10000624	NA	1342		John	Barclay			John Barclay	John Barclay									Barclay, John	IN	1582	1582	IN	1621	1621	1582-1621	writer	1442	1582	1622	NA	NA	NA
10000625	NA	67834		Robert	Barclay			Robert Barclay	Robert Barclay									Barclay, Robert	IN	1611	1612	IN	1682	1682	1611/12-1682	Roman Catholic priest and college head	505	1633	1672	NA	NA	NA
10000626	NA	1350		Thomas	Barclay			Thomas Barclay	Thomas Barclay									Barclay, Thomas	IN	1570	1570	IN	1632	1632	c.1570-1632	jurist	460	1596	1632	NA	NA	NA
10000627	NA	1352		William	Barclay			William Barclay, Guillaume Barclay	William Barclay	Guillaume Barclay								Barclay, William [Guillaume]	IN	1546	1546	IN	1608	1608	1546-1608	civil lawyer	1179	1546	1841	NA	NA	NA
10000628	NA	1353		William	Barclay			William Barclay	William Barclay									Barclay, William	CA	1570	1570	AF/IN	1627	1627	b. c.1570, d. in or after 1627	medical writer and Latin poet	541	1570	1670	NA	NA	NA
10000629	NA	63422		William	Barclay			William Barclay	William Barclay									Barclay, William	IN	1603	1603	IN	1676	1676	1603-1676	army officer in the Swedish service	520	1642	1654	NA	NA	NA
10000630	NA	1355		George	Barcroft			George Barcroft	George Barcroft									Barcroft, George	AF	1500	NA	IN	1610	1610	d. 1610	Church of England clergyman and musician	291	1565	1610	NA	NA	NA
10000631	NA	1356		Henry	Bard			Henry Bard	Henry Bard									Bard, Henry	IN	1615	1616	IN	1656	1656	1615/16-1656	royalist army officer and diplomat	1019	1616	1668	NA	NA	NA
10000632	NA	1358		Richard	Bardney			Richard Bardney	Richard Bardney									Bardney, Richard	BF	1485	1486	IN	1519	1519	fl. 1485/6-1519	Benedictine monk and author	400	1503	1731	NA	NA	NA
10000633	NA	1366		John	Baret			John Baret	John Baret									Baret, John	AF	1468	NA	IN	1578	1578	d. 1578	lexicographer	527	1551	1580	NA	NA	NA
10000634	NA	1370		Isaac	Bargrave			Isaac Bargrave	Isaac Bargrave									Bargrave, Isaac	IN	1586	1586	IN	1643	1643	bap. 1586, d. 1643	dean of Canterbury	944	1586	1643	NA	NA	NA
10000635	NA	1371		John	Bargrave			John Bargrave	John Bargrave									Bargrave, John	IN	1610	1610	IN	1680	1680	bap. 1610, d. 1680	Church of England clergyman and collector of curiosities	587	1610	1680	NA	NA	NA
10000636	NA	68249		Robert	Bargrave			Robert Bargrave	Robert Bargrave									Bargrave, Robert	IN	1628	1628	IN	1661	1661	1628-1661	merchant and diarist	651	1586	1659	NA	NA	NA
10000637	NA	1374		Henry	Barham			Henry Barham	Henry Barham									Barham, Henry	CA	1670	1670	IN	1726	1726	1670?-1726	botanist	547	1670	1794	NA	NA	NA
10000638	NA	1375		Nicholas	Barham			Nicholas Barham	Nicholas Barham									Barham, Nicholas	IN	1520	1520	IN	1577	1577	c.1520-1577	serjeant-at-law	644	1540	1585	NA	NA	NA
10000639	NA	92386		Paul	Barillon d'Amoncourt			Paul Barillon d'Amoncourt	Paul Barillon d'Amoncourt									Barillon d'Amoncourt, Paul	IN	1630	1638	IN	1691	1691	1630x38-1691	diplomat	944	1639	1741	NA	NA	NA
10000640	NA	1387		Andrew	Barker			Andrew Barker	Andrew Barker									Barker, Andrew	AF	1467	NA	IN	1577	1577	d. 1577	merchant	470	1570	1577	NA	NA	NA
10000641	NA	1389	Sir	Christopher	Barker			Christopher Barker	Christopher Barker									Barker, Sir Christopher	AF	1440	NA	IN	1550	1550	d. 1550	herald	738	1511	1567	NA	NA	NA
10000642	NA	1390		Christopher	Barker			Christopher Barker	Christopher Barker									Barker, Christopher	IN	1528	1529	IN	1599	1599	1528/9-1599	printer	1582	1550	1646	NA	NA	NA
10000643	NA	1399		Hugh	Barker			Hugh Barker	Hugh Barker									Barker, Hugh	IN	1565	1565	IN	1632	1632	1565-1632	civil lawyer	439	1592	1632	NA	NA	NA
10000644	NA	37153		Jane	Barker			Jane Barker	Jane Barker									Barker, Jane	IN	1652	1652	IN	1732	1732	bap. 1652, d. 1732	poet and novelist	805	1652	1732	NA	NA	NA
10000645	NA	1402		John	Barker			John Barker	John Barker									Barker, John	IN	1600	1600	IN	1653	1653	c.1600-1653	naval officer and shipmaster	762	1629	1652	NA	NA	NA
10000646	NA	1404		John	Barker			John Barker	John Barker									Barker, John	IN	1682	1682	IN	1762	1762	1682-1762	Presbyterian minister	957	1619	1769	NA	NA	NA
10000647	NA	1407		Matthew	Barker			Matthew Barker	Matthew Barker									Barker, Matthew	IN	1619	1619	IN	1698	1698	1619-1698	Independent minister	624	1634	1672	NA	NA	NA
10000648	NA	1413		Thomas	Barker			Thomas Barker	Thomas Barker									Barker, Thomas	BF	1651	1651	AF	1651	1651	fl. 1651	writer on angling	270	1651	1657	NA	NA	NA
10000649	NA	1418		William	Barker			William Barker	William Barker									Barker, William	IN	1540	1540	IN	1576	1576	fl. 1540-1576	translator and member of parliament	400	1540	1571	NA	NA	NA
10000650	NA	1421		John	Barkham			John Barkham	John Barkham									Barkham, John	IN	1571	1572	IN	1642	1642	1571/2-1642	antiquary and historian	538	1587	1625	NA	NA	NA
10000651	NA	1425		Clement	Barksdale			Clement Barksdale	Clement Barksdale									Barksdale, Clement	IN	1609	1609	IN	1687	1687	1609-1687	Church of England clergyman and author	757	1609	1676	NA	NA	NA
10000652	NA	1426		John	Barkstead			John Barkstead	John Barkstead									Barkstead, John	AF	1552	NA	IN	1662	1662	d. 1662	major-general and regicide	696	1644	1662	NA	NA	NA
10000653	NA	1427		William	Barksted			William Barksted, William Backsted, William Baxter	William Barksted	William Backsted	William Baxter							Barksted [Backsted, Baxter], William	IN	1607	1607	IN	1630	1630	fl. 1607-1630	actor and poet	919	1587	1679	NA	NA	NA
10000654	NA	1428		Mark	Barkworth			Mark Barkworth, Mark Lambert	Mark Barkworth	Mark Lambert								Barkworth [Lambert], Mark	IN	1570	1570	IN	1601	1601	bap. 1570, d. 1601	Benedictine monk and martyr	438	1570	1601	NA	NA	NA
10000655	NA	NA		William	Barley			William Barley	William Barley									NA	BF	1580	NA	AF	1599	NA	NA	music publisher	NA	NA	NA	1590	1625	11
10000656	NA	50179		Edward	Barlow			Edward Barlow	Edward Barlow									Barlow, Edward	IN	1642	1642	CA	1706	1706	1642-1706?	mariner	774	1642	1692	NA	NA	NA
10000657	NA	73502		Elizabeth	Barlow			Elizabeth Barlow	Elizabeth Barlow									Elizabeth Barlow	AF	1408	NA	IN	1518	1518	d. 1518		81	1503	1547	NA	NA	NA
10000658	NA	1432		Francis	Barlow			Francis Barlow	Francis Barlow									Barlow, Francis	AF	1594	NA	IN	1704	1704	d. 1704	painter and etcher	414	1648	1704	NA	NA	NA
10000659	NA	68873		John	Barlow			John Barlow	John Barlow									John Barlow	IN	1517	1517	IN	1552	1552	fl. 1517-1552		152	1517	1554	NA	NA	NA
10000660	NA	65653		Ralph	Barlow			Ralph Barlow	Ralph Barlow									Barlow, Ralph	IN	1573	1574	IN	1631	1631	1573/4-1631	dean of Wells	443	1594	1620	NA	NA	NA
10000661	NA	68874		Roger	Barlow			Roger Barlow	Roger Barlow									Roger Barlow	AF	1443	NA	IN	1553	1553	d. 1553		208	1526	1553	NA	NA	NA
10000662	NA	68875		Thomas	Barlow			Thomas Barlow	Thomas Barlow									Thomas Barlow	IN	1493	1493	IN	1558	1558	1493-1558	cleric	75	1519	1558	NA	NA	NA
10000663	NA	1439		Thomas	Barlow			Thomas Barlow	Thomas Barlow									Barlow, Thomas	IN	1608	1609	IN	1691	1691	1608/9-1691	bishop of Lincoln	4949	1613	1692	NA	NA	NA
10000664	NA	51892		Thomas	Barlow			Thomas Barlow	Thomas Barlow									Barlow, Thomas	IN	1669	1669	IN	1730	1730	c.1669-1730	builder and estate surveyor	702	1689	1721	NA	NA	NA
10000665	NA	1443		William	Barlow			William Barlow	William Barlow									Barlow, William	AF	1503	NA	IN	1613	1613	d. 1613	bishop of Lincoln	2049	1580	1613	NA	NA	NA
10000666	NA	1444		William	Barlow			William Barlow	William Barlow									Barlow, William	IN	1544	1544	IN	1625	1625	1544-1625	Church of England clergyman and natural philosopher	956	1565	1617	NA	NA	NA
10000667	NA	68033		Jerome	Barlowe			Jerome Barlowe	Jerome Barlowe									Barlowe, Jerome	IN	1528	1528	IN	1529	1529	fl. 1528-1529	Franciscan friar and writer	516	1527	1530	NA	NA	NA
10000668	NA	1453		John	Barnard			John Barnard	John Barnard									Barnard, John	CA	1591	1591	BF	1701	NA	b. c.1591	music editor and composer	435	1565	1641	NA	NA	NA
10000669	NA	1454		John	Barnard			John Barnard	John Barnard									Barnard, John	IN	1628	1628	IN	1683	1683	bap. 1628, d. 1683	biographer	542	1605	1683	NA	NA	NA
10000670	NA	1455		John	Barnard			John Barnard	John Barnard									Barnard, John	IN	1660	1661	AF/IN	1713	1713	b. 1660/61, d. in or after 1713	Roman Catholic convert and author	731	1676	1713	NA	NA	NA
10000671	NA	1456	Sir	John	Barnard			John Barnard	John Barnard									Barnard, Sir John	IN	1685	1685	IN	1764	1764	c.1685-1764	politician	1339	1685	1757	NA	NA	NA
10000672	NA	68914		Katherine	Barnardiston			Katherine Barnardiston, Katherine Banks	Katherine Barnardiston	Katherine Banks								Barnardiston [Banks], Katherine	AF	1523	NA	IN	1633	1633	d. 1633	patron of puritanism	506	1596	1633	NA	NA	NA
10000673	NA	1460	Sir	Nathaniel	Barnardiston			Nathaniel Barnardiston	Nathaniel Barnardiston									Barnardiston, Sir Nathaniel	IN	1588	1588	IN	1653	1653	1588-1653	politician and ecclesiastical patron	1831	1599	1645	NA	NA	NA
10000674	NA	1461	Sir	Samuel	Barnardiston			Samuel Barnardiston	Samuel Barnardiston									Barnardiston, Sir Samuel	IN	1620	1620	IN	1707	1707	1620-1707	politician	2133	1620	1753	NA	NA	NA
10000675	NA	1462	Sir	Thomas	Barnardiston			Thomas Barnardiston	Thomas Barnardiston									Barnardiston, Sir Thomas	IN	1618	1618	IN	1669	1669	c.1618-1669	politician	484	1633	1669	NA	NA	NA
10000676	NA	37157	Sir	George	Barne			George Barne	George Barne									Barne, Sir George	IN	1500	1500	IN	1558	1558	c.1500-1558	merchant and local politician	333	1542	1640	NA	NA	NA
10000677	NA	1466		Ambrose	Barnes			Ambrose Barnes	Ambrose Barnes									Barnes, Ambrose	IN	1627	1627	IN	1710	1710	1627-1710	local politician	1021	1627	1893	NA	NA	NA
10000678	NA	1467		Barnabe	Barnes			Barnabe Barnes	Barnabe Barnes									Barnes, Barnabe	IN	1571	1571	IN	1609	1609	bap. 1571, d. 1609	poet and playwright	889	1532	1609	NA	NA	NA
10000679	NA	1469		John	Barnes			John Barnes	John Barnes									Barnes, John	IN	1581	1581	IN	1661	1661	c.1581-1661	Benedictine monk and religious controversialist	788	1601	1680	NA	NA	NA
10000680	NA	69136		Joseph	Barnes			Joseph Barnes	Joseph Barnes									Barnes, Joseph	IN	1549	1550	IN	1618	1618	1549/50-1618	bookseller and printer	995	1534	1657	NA	NA	NA
10000681	NA	1470		Joshua	Barnes			Joshua Barnes	Joshua Barnes									Barnes, Joshua	IN	1654	1654	IN	1712	1712	1654-1712	Greek scholar and antiquary	1991	1654	1711	NA	NA	NA
10000682	NA	1471		Richard	Barnes			Richard Barnes	Richard Barnes									Barnes, Richard	CA	1532	1532	IN	1587	1587	1532?-1587	bishop of Durham	2894	1532	1871	NA	NA	NA
10000683	NA	1472		Robert	Barnes			Robert Barnes	Robert Barnes									Barnes, Robert	IN	1495	1495	IN	1540	1540	c.1495-1540	religious reformer	2649	1521	1540	NA	NA	NA
10000684	NA	1477		Curtis	Barnett			Curtis Barnett	Curtis Barnett									Barnett, Curtis	AF	1636	NA	IN	1746	1746	d. 1746	naval officer	911	1703	1746	NA	NA	NA
10000685	NA	1481		John	Barnewall			John Barnewall	John Barnewall									Barnewall, John	IN	1470	1470	IN	1538	1538	1470-1538	administrator	380	1504	1529	NA	NA	NA
10000686	NA	1482		Nicholas	Barnewall			Nicholas Barnewall	Nicholas Barnewall									Barnewall, Nicholas	IN	1592	1592	IN	1663	1663	1592-1663	politician	514	1600	1661	NA	NA	NA
10000687	NA	1483		Nicholas	Barnewall			Nicholas Barnewall	Nicholas Barnewall									Barnewall, Nicholas	IN	1668	1668	IN	1725	1725	1668-1725	politician and army officer	573	1668	1736	NA	NA	NA
10000688	NA	1484	Sir	Patrick	Barnewall			Patrick Barnewall	Patrick Barnewall									Barnewall, Sir Patrick	AF	1512	NA	IN	1622	1622	d. 1622	landowner	673	1575	1622	NA	NA	NA
10000689	NA	1487		Richard	Barnfield			Richard Barnfield	Richard Barnfield									Barnfield, Richard	IN	1574	1574	IN	1620	1620	bap. 1574, d. 1620	poet	871	1574	1802	NA	NA	NA
10000690	NA	98431		Alice	Barnham			Alice Barnham, Alice Bradbridge	Alice Barnham	Alice Bradbridge								Barnham [Bradbridge], Alice	IN	1523	1523	IN	1604	1604	1523-1604	silkwoman and benefactor	1953	1523	1666	NA	NA	NA
